IDfg,Season,Name,Team,Age,W,L,WAR,ERA,G,GS,CG,ShO,SV,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,WP,BK,SO,GB,FB,LD,IFFB,Balls,Strikes,Pitches,RS,IFH,BU,BUH,K/9,BB/9,K/BB,H/9,HR/9,AVG,WHIP,BABIP,LOB%,FIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH%,BUH%,Starting,Start-IP,Relieving,Relief-IP,RAR,Dollars,tERA,xFIP,WPA,-WPA,+WPA,RE24,REW,pLI,inLI,gmLI,exLI,Pulls,WPA/LI,Clutch,FB% 2,FBv,SL%,SLv,CT%,CTv,CB%,CBv,CH%,CHv,SF%,SFv,KN%,KNv,XX%,PO%,wFB,wSL,wCT,wCB,wCH,wSF,wKN,wFB/C,wSL/C,wCT/C,wCB/C,wCH/C,wSF/C,wKN/C,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,Zone%,F-Strike%,SwStr%,HLD,SD,MD,ERA-,FIP-,xFIP-,K%,BB%,SIERA,RS/9,E-F,FA% (sc),FT% (sc),FC% (sc),FS% (sc),FO% (sc),SI% (sc),SL% (sc),CU% (sc),KC% (sc),EP% (sc),CH% (sc),SC% (sc),KN% (sc),UN% (sc),vFA (sc),vFT (sc),vFC (sc),vFS (sc),vFO (sc),vSI (sc),vSL (sc),vCU (sc),vKC (sc),vEP (sc),vCH (sc),vSC (sc),vKN (sc),FA-X (sc),FT-X (sc),FC-X (sc),FS-X (sc),FO-X (sc),SI-X (sc),SL-X (sc),CU-X (sc),KC-X (sc),EP-X (sc),CH-X (sc),SC-X (sc),KN-X (sc),FA-Z (sc),FT-Z (sc),FC-Z (sc),FS-Z (sc),FO-Z (sc),SI-Z (sc),SL-Z (sc),CU-Z (sc),KC-Z (sc),EP-Z (sc),CH-Z (sc),SC-Z (sc),KN-Z (sc),wFA (sc),wFT (sc),wFC (sc),wFS (sc),wFO (sc),wSI (sc),wSL (sc),wCU (sc),wKC (sc),wEP (sc),wCH (sc),wSC (sc),wKN (sc),wFA/C (sc),wFT/C (sc),wFC/C (sc),wFS/C (sc),wFO/C (sc),wSI/C (sc),wSL/C (sc),wCU/C (sc),wKC/C (sc),wEP/C (sc),wCH/C (sc),wSC/C (sc),wKN/C (sc),O-Swing% (sc),Z-Swing% (sc),Swing% (sc),O-Contact% (sc),Z-Contact% (sc),Contact% (sc),Zone% (sc),Pace,RA9-WAR,BIP-Wins,LOB-Wins,FDP-Wins,Age Rng,K-BB%,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,kwERA,TTO%,CH% (pi),CS% (pi),CU% (pi),FA% (pi),FC% (pi),FS% (pi),KN% (pi),SB% (pi),SI% (pi),SL% (pi),XX% (pi),vCH (pi),vCS (pi),vCU (pi),vFA (pi),vFC (pi),vFS (pi),vKN (pi),vSB (pi),vSI (pi),vSL (pi),vXX (pi),CH-X (pi),CS-X (pi),CU-X (pi),FA-X (pi),FC-X (pi),FS-X (pi),KN-X (pi),SB-X (pi),SI-X (pi),SL-X (pi),XX-X (pi),CH-Z (pi),CS-Z (pi),CU-Z (pi),FA-Z (pi),FC-Z (pi),FS-Z (pi),KN-Z (pi),SB-Z (pi),SI-Z (pi),SL-Z (pi),XX-Z (pi),wCH (pi),wCS (pi),wCU (pi),wFA (pi),wFC (pi),wFS (pi),wKN (pi),wSB (pi),wSI (pi),wSL (pi),wXX (pi),wCH/C (pi),wCS/C (pi),wCU/C (pi),wFA/C (pi),wFC/C (pi),wFS/C (pi),wKN/C (pi),wSB/C (pi),wSI/C (pi),wSL/C (pi),wXX/C (pi),O-Swing% (pi),Z-Swing% (pi),Swing% (pi),O-Contact% (pi),Z-Contact% (pi),Contact% (pi),Zone% (pi),Pace (pi),FRM,K/9+,BB/9+,K/BB+,H/9+,HR/9+,AVG+,WHIP+,BABIP+,LOB%+,K%+,BB%+,LD%+,GB%+,FB%+,HR/FB%+,Pull%+,Cent%+,Oppo%+,Soft%+,Med%+,Hard%+,EV,LA,Barrels,Barrel%,maxEV,HardHit,HardHit%,Events,CStr%,CSW%,xERA,botERA,botOvr CH,botStf CH,botCmd CH,botOvr CU,botStf CU,botCmd CU,botOvr FA,botStf FA,botCmd FA,botOvr SI,botStf SI,botCmd SI,botOvr SL,botStf SL,botCmd SL,botOvr KC,botStf KC,botCmd KC,botOvr FC,botStf FC,botCmd FC,botOvr FS,botStf FS,botCmd FS,botOvr,botStf,botCmd,botxRV100,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,Stuff+,Location+,Pitching+,Stf+ FO,Loc+ FO,Pit+ FO
1012941,1991,Bob Tewksbury,STL,30,11,12,2.6,3.25,30,30,3,0,0,,191.0,798,206,86,69,13,38,2,5,0,0,75,,,,,,,,,,,,3.53,1.79,1.97,9.71,0.61,0.273,1.28,0.289,0.706,3.63,,,,,,,,,23.8,191.0,,,23.8,,,,-0.2,-12.97,12.77,-2.1,-0.14,0.96,0.86,0.88,1.08,27,-0.09,-0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,89,97,,0.094,0.048,,,-0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3,-0.7,0.5,-0.3,30 - 30,0.046,,,,,,,4.13,0.158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,55,108,115,83,111,98,105,99,60,56,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
855,1991,David Wells,TOR,28,15,10,2.5,3.72,40,28,2,0,1,,198.1,811,188,88,82,24,49,1,2,10,3,106,,,,,,,,,,,,4.81,2.22,2.16,8.53,1.09,0.247,1.19,0.26,0.735,4.13,,,,,,,,,20.5,180.0,3.8,18.1,24.3,,,,2.18,-13.6,15.78,14.18,1.42,1.02,1.04,1.21,1.41,35,0.77,1.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,3,90,99,,0.131,0.06,,,-0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5,1.3,-0.2,1.0,28 - 28,0.07,,,,,,,3.84,0.221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84,65,129,96,126,97,87,92,103,88,68,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013435,1991,Frank Viola,NYM,31,13,15,2.5,3.97,35,35,3,0,0,,231.1,980,259,112,102,25,54,4,1,6,1,132,,,,,,,,,,,,5.14,2.1,2.44,10.08,0.97,0.28,1.35,0.305,0.7240000000000001,3.83,,,,,,,,,23.5,231.1,,,23.5,,,,-0.24,-19.2,18.97,-3.65,-0.34,1.1,1.0,0.88,1.17,32,-1.12,0.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,110,103,,0.135,0.055,,,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9,-1.8,1.2,-0.6,31 - 31,0.08,,,,,,,3.73,0.215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,65,134,119,131,114,104,110,101,86,65,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005415,1991,Greg Harris,BOS,35,11,12,2.5,3.85,53,21,1,0,2,,173.0,731,157,79,74,13,69,5,5,6,1,127,,,,,,,,,,,,6.61,3.59,1.84,8.17,0.68,0.239,1.31,0.279,0.7140000000000001,3.65,,,,,,,,,21.2,120.2,2.7,52.1,23.9,,,,1.26,-13.23,14.49,7.01,0.8,1.11,1.07,1.23,1.59,37,1.3,-0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,7,89,90,,0.174,0.094,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1,0.2,0.3,0.6,35 - 35,0.079,,,,,,,3.74,0.28600000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116,105,110,92,78,94,95,98,100,117,107,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012104,1991,Bryn Smith,STL,35,12,9,2.4,3.85,31,31,3,0,0,,198.2,818,188,95,85,16,45,3,7,3,1,94,,,,,,,,,,,,4.26,2.04,2.09,8.52,0.72,0.245,1.17,0.262,0.6659999999999999,3.74,,,,,,,,,22.4,198.2,,,22.4,,,,-1.12,-13.91,12.79,-6.62,-0.7,0.94,0.84,0.87,0.98,28,0.82,-2.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,106,100,,0.115,0.055,,,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8,0.8,-1.4,-0.6,35 - 35,0.06,,,,,,,3.97,0.18899999999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,63,114,101,98,100,90,95,93,74,65,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,1991,John Burkett,SFG,26,12,11,2.3,4.18,36,34,3,1,0,,206.2,890,223,103,96,19,60,2,10,5,0,131,,,,,,,,,,,,5.7,2.61,2.18,9.71,0.83,0.272,1.37,0.304,0.713,3.8,,,,,,,,,21.6,205.0,0.2,1.2,21.8,,,,-1.61,-16.83,15.22,-15.31,-1.83,1.01,0.91,1.02,0.99,33,-2.23,0.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,118,102,,0.147,0.067,,,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2,-1.6,0.5,-1.1,26 - 26,0.08,,,,,,,3.73,0.23600000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,81,119,115,112,111,105,110,100,94,79,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005969,1991,Brian Holman,SEA,26,13,14,2.2,3.69,30,30,5,3,0,,195.1,839,199,86,80,16,77,0,10,8,1,108,,,,,,,,,,,,4.98,3.55,1.4,9.17,0.74,0.265,1.41,0.291,0.759,4.15,,,,,,,,,21.6,195.1,,,21.6,,,,0.71,-14.24,14.95,7.89,0.91,1.0,0.88,0.88,1.25,25,-0.39,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,89,102,,0.129,0.092,,,-0.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6,-0.2,1.6,1.4,26 - 26,0.037000000000000005,,,,,,,4.24,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,104,84,103,85,104,103,102,107,87,104,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009756,1991,Bob Ojeda,LAD,33,12,9,2.1,3.18,31,31,2,1,0,,189.1,802,181,78,67,15,70,9,3,4,2,120,,,,,,,,,,,,5.7,3.33,1.71,8.6,0.71,0.248,1.33,0.279,0.755,3.77,,,,,,,,,19.4,189.1,,,19.4,,,,-0.43,-13.98,13.55,1.83,0.11,1.03,0.9,0.88,1.39,29,-0.69,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,89,103,,0.15,0.087,,,-0.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9,-0.2,1.0,0.8,33 - 33,0.062,,,,,,,3.94,0.256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,103,94,102,96,101,102,101,105,96,102,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005827,1991,Ken Hill,STL,25,11,10,2.1,3.57,30,30,0,0,0,,181.1,743,147,76,72,15,67,4,6,7,1,121,,,,,,,,,,,,6.01,3.33,1.81,7.3,0.74,0.219,1.18,0.247,0.7240000000000001,3.8,,,,,,,,,19.2,181.1,,,19.2,,,,0.66,-13.82,14.48,4.7,0.54,1.11,1.02,0.87,1.46,30,1.15,-0.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,98,102,,0.163,0.09,,,-0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8,1.3,-0.6,0.8,25 - 25,0.073,,,,,,,3.82,0.273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,103,99,86,101,90,91,89,101,104,106,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007175,1991,Bill Krueger,SEA,33,11,8,2.0,3.6,35,25,1,0,0,,175.0,751,194,82,70,15,60,4,4,10,1,91,,,,,,,,,,,,4.68,3.09,1.52,9.98,0.77,0.282,1.45,0.308,0.743,4.03,,,,,,,,,18.8,151.2,0.4,23.1,19.2,,,,-0.18,-13.31,13.13,3.78,0.42,0.99,0.88,0.78,1.16,32,-0.33,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,87,99,,0.121,0.08,,,-0.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,-1.0,1.6,0.5,33 - 33,0.040999999999999995,,,,,,,4.19,0.221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82,90,91,112,89,111,106,108,104,82,90,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012818,1991,Frank Tanana,DET,37,13,12,1.9,3.77,33,33,3,2,0,,217.1,920,217,98,91,26,78,9,2,3,1,107,,,,,,,,,,,,4.43,3.23,1.37,8.99,1.08,0.258,1.36,0.27,0.764,4.53,,,,,,,,,18.4,217.1,,,18.4,,,,0.83,-14.87,15.71,21.08,2.13,0.98,0.86,0.87,1.08,30,1.07,-0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,91,108,,0.11599999999999999,0.085,,,-0.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.8,0.9,1.0,1.9,37 - 37,0.032,,,,,,,4.31,0.22899999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,95,82,101,125,101,99,95,107,78,96,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1001279,1991,Oil Can Boyd,- - -,31,8,15,1.8,4.59,31,31,1,1,0,,182.1,773,196,96,93,21,57,3,0,2,4,115,,,,,,,,,,,,5.68,2.81,2.02,9.67,1.04,0.274,1.39,0.302,0.7020000000000001,4.03,,,,,,,,,16.6,182.1,,,16.6,,,,-1.34,-14.72,13.38,-8.87,-0.86,0.98,0.89,0.88,0.9,30,-1.42,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,120,105,,0.149,0.07400000000000001,,,0.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2,-1.0,0.4,-0.6,31 - 31,0.075,,,,,,,3.79,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,86,113,112,129,110,105,108,98,97,86,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1003168,1991,Jose DeLeon,STL,30,5,9,1.8,2.71,28,28,1,0,0,,162.2,679,144,57,49,15,61,1,6,1,1,118,,,,,,,,,,,,6.53,3.38,1.93,7.97,0.83,0.235,1.26,0.269,0.8109999999999999,3.84,,,,,,,,,16.6,162.2,,,16.6,,,,0.51,-11.44,11.95,13.2,1.49,0.97,0.92,0.87,1.37,27,0.0,0.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,74,103,,0.174,0.09,,,-1.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9,0.3,1.8,2.1,30 - 30,0.084,,,,,,,3.68,0.28600000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110,104,106,94,112,96,97,97,113,112,105,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1001111,1991,Mike Boddicker,KCR,33,12,12,1.7,4.08,30,29,1,0,0,,180.2,775,188,89,82,13,59,0,13,3,2,79,,,,,,,,,,,,3.94,2.94,1.34,9.37,0.65,0.267,1.37,0.286,0.7070000000000001,4.11,,,,,,,,,16.6,179.2,0.2,1.0,16.9,,,,0.31,-13.6,13.91,0.57,0.1,1.03,0.94,0.92,1.07,28,-0.26,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,99,106,,0.102,0.076,,,-0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3,0.0,0.6,0.6,33 - 33,0.026000000000000002,,,,,,,4.38,0.195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,86,80,105,75,105,100,101,99,69,86,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1001566,1991,Tom Browning,CIN,31,14,14,1.5,4.18,36,36,1,0,0,,230.1,983,241,124,107,32,56,4,4,3,1,115,,,,,,,,,,,,4.49,2.19,2.05,9.42,1.25,0.261,1.29,0.269,0.691,4.44,,,,,,,,,14.3,230.1,,,14.3,,,,-1.72,-17.7,15.98,-10.64,-1.37,0.96,0.92,0.88,1.05,35,-0.78,-1.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,111,114,,0.11699999999999999,0.057,,,-0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,0.4,-0.9,-0.4,31 - 31,0.06,,,,,,,3.97,0.207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,68,112,111,169,107,99,97,96,75,67,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009771,1991,Omar Olivares,STL,23,11,7,1.5,3.71,28,24,0,0,1,,167.1,688,148,72,69,13,61,1,5,3,1,91,,,,,,,,,,,,4.89,3.28,1.49,7.96,0.7,0.238,1.25,0.261,0.725,3.96,,,,,,,,,13.2,159.0,0.6,8.1,13.8,,,,1.09,-10.62,11.72,2.85,0.35,0.97,0.94,0.78,1.48,26,0.56,0.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,102,106,,0.132,0.08900000000000001,,,-0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3,0.7,0.2,0.8,23 - 23,0.044000000000000004,,,,,,,4.16,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,101,82,94,94,97,96,94,101,85,104,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012519,1991,Dave Stewart,OAK,34,11,11,1.5,5.18,35,35,2,1,0,,226.0,1014,245,135,130,24,105,1,9,13,0,144,,,,,,,,,,,,5.73,4.18,1.37,9.76,0.96,0.272,1.55,0.302,0.688,4.48,,,,,,,,,14.6,226.0,,,14.6,,,,-3.69,-20.46,16.78,-22.31,-2.37,1.03,0.89,0.88,1.25,33,-1.97,-1.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,133,113,,0.142,0.10400000000000001,,,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1,-0.9,-0.7,-1.6,34 - 34,0.038,,,,,,,4.23,0.26899999999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,123,82,109,111,107,113,106,97,96,117,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
642,1991,Kevin Brown,TEX,26,9,12,1.5,4.4,33,33,0,0,0,,210.2,934,233,116,103,17,90,5,13,12,3,96,,,,,,,,,,,,4.1,3.84,1.07,9.95,0.73,0.28,1.53,0.301,0.705,4.46,,,,,,,,,15.2,210.2,,,15.2,,,,-1.05,-19.85,18.8,-6.03,-0.57,1.15,1.0,0.87,1.46,33,-1.63,0.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,109,111,,0.10300000000000001,0.096,,,-0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3,-0.8,0.5,-0.3,26 - 26,0.006,,,,,,,4.61,0.217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,113,64,112,84,110,112,106,99,69,109,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1002989,1991,Ron Darling,- - -,30,8,15,1.5,4.26,32,32,0,0,0,,194.1,827,185,100,92,22,71,3,9,16,5,129,,,,,,,,,,,,5.97,3.29,1.82,8.57,1.02,0.248,1.32,0.273,0.705,4.23,,,,,,,,,13.7,194.1,,,13.7,,,,-0.91,-15.37,14.47,-10.63,-1.15,1.0,0.92,0.88,0.94,32,-1.6,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,114,112,,0.156,0.086,,,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3,0.4,-0.6,-0.2,30 - 30,0.07,,,,,,,3.85,0.268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,99,104,99,131,100,99,98,99,102,99,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008382,1991,Kirk McCaskill,CAL,30,10,19,1.3,4.26,30,30,1,0,0,,177.2,762,193,93,84,19,66,1,3,6,0,71,,,,,,,,,,,,3.6,3.34,1.08,9.78,0.96,0.278,1.46,0.289,0.718,4.61,,,,,,,,,12.6,177.2,,,12.6,,,,-1.39,-14.49,13.1,-13.27,-1.46,1.0,0.92,0.86,0.86,29,-1.27,-0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,104,112,,0.09300000000000001,0.087,,,-0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7,-0.1,0.5,0.4,30 - 30,0.006999999999999999,,,,,,,4.61,0.205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,98,64,110,112,109,106,101,101,63,98,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
